timestamp,city,severity,description,distance
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.67
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.34
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.96
2025-05-07 17:42:42.278525,Unknown,3,Accident,0.3
2025-05-07 17:42:42.278525,Unknown,4,Accident,4.58
2025-05-07 17:42:42.278525,Unknown,3,Accident,3.75
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.57
2025-05-07 17:42:42.278525,Unknown,1,Accident,4.7
2025-05-07 17:42:42.278525,Unknown,3,Accident,4.32
2025-05-07 17:42:42.278525,Unknown,1,Accident,2.01
2025-05-07 17:42:42.278525,Unknown,4,Accident,4.28
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.66
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.67
2025-05-07 17:42:42.278525,Unknown,3,Accident,0.99
2025-05-07 17:42:42.278525,Unknown,1,Accident,4.56
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.06
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.04
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.53
2025-05-07 17:42:42.278525,Unknown,2,Accident,2.15
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.48
2025-05-07 17:42:42.278525,Unknown,1,Accident,3.86
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.91
2025-05-07 17:42:42.278525,Unknown,3,Accident,3.85
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.12
2025-05-07 17:42:42.278525,Unknown,3,Accident,3.51
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.88
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.88
2025-05-07 17:42:42.278525,Unknown,4,Accident,3.91
2025-05-07 17:42:42.278525,Unknown,3,Accident,3.24
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.92
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.55
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.0
2025-05-07 17:42:42.278525,Unknown,4,Accident,4.86
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.91
2025-05-07 17:42:42.278525,Unknown,1,Accident,4.73
2025-05-07 17:42:42.278525,Unknown,1,Accident,3.85
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.16
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.03
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.29
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.94
2025-05-07 17:42:42.278525,Unknown,3,Accident,3.8
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.24
2025-05-07 17:42:42.278525,Unknown,1,Accident,2.77
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.56
2025-05-07 17:42:42.278525,Unknown,4,Accident,4.55
2025-05-07 17:42:42.278525,Unknown,3,Accident,4.7
2025-05-07 17:42:42.278525,Unknown,1,Accident,3.2
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.09
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.52
2025-05-07 17:42:42.278525,Unknown,4,Accident,0.6
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.78
2025-05-07 17:42:42.278525,Unknown,1,Accident,3.63
2025-05-07 17:42:42.278525,Unknown,2,Accident,1.2
2025-05-07 17:42:42.278525,Unknown,3,Accident,0.59
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.0
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.19
2025-05-07 17:42:42.278525,Unknown,4,Accident,4.37
2025-05-07 17:42:42.278525,Unknown,3,Accident,0.88
2025-05-07 17:42:42.278525,Unknown,4,Accident,0.4
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.3
2025-05-07 17:42:42.278525,Unknown,4,Accident,0.48
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.16
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.43
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.54
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.57
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.1
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.66
2025-05-07 17:42:42.278525,Unknown,4,Accident,4.85
2025-05-07 17:42:42.278525,Unknown,2,Accident,2.01
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.01
2025-05-07 17:42:42.278525,Unknown,3,Accident,0.65
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.92
2025-05-07 17:42:42.278525,Unknown,3,Accident,4.87
2025-05-07 17:42:42.278525,Unknown,3,Accident,3.36
2025-05-07 17:42:42.278525,Unknown,3,Accident,4.73
2025-05-07 17:42:42.278525,Unknown,1,Accident,2.07
2025-05-07 17:42:42.278525,Unknown,4,Accident,0.46
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.41
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.11
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.04
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.56
2025-05-07 17:42:42.278525,Unknown,2,Accident,2.36
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.8
2025-05-07 17:42:42.278525,Unknown,2,Accident,2.3
2025-05-07 17:42:42.278525,Unknown,1,Accident,2.53
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.27
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.31
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.17
2025-05-07 17:42:42.278525,Unknown,4,Accident,3.85
2025-05-07 17:42:42.278525,Unknown,4,Accident,3.17
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.61
2025-05-07 17:42:42.278525,Unknown,1,Accident,4.49
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.94
2025-05-07 17:42:42.278525,Unknown,2,Accident,2.26
2025-05-07 17:42:42.278525,Unknown,2,Accident,1.17
2025-05-07 17:42:42.278525,Unknown,4,Accident,0.97
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.57
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.13
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.58
2025-05-07 17:42:42.278525,Unknown,4,Accident,4.24
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.16
2025-05-07 17:42:42.278525,Unknown,3,Accident,0.67
2025-05-07 17:42:42.278525,Unknown,1,Accident,2.63
2025-05-07 17:42:42.278525,Unknown,3,Accident,0.46
2025-05-07 17:42:42.278525,Unknown,3,Accident,3.81
2025-05-07 17:42:42.278525,Unknown,2,Accident,2.09
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.13
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.4
2025-05-07 17:42:42.278525,Unknown,2,Accident,2.29
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.74
2025-05-07 17:42:42.278525,Unknown,3,Accident,0.47
2025-05-07 17:42:42.278525,Unknown,3,Accident,0.73
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.83
2025-05-07 17:42:42.278525,Unknown,3,Accident,4.15
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.8
2025-05-07 17:42:42.278525,Unknown,1,Accident,4.83
2025-05-07 17:42:42.278525,Unknown,2,Accident,2.69
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.16
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.66
2025-05-07 17:42:42.278525,Unknown,4,Accident,3.83
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.16
2025-05-07 17:42:42.278525,Unknown,3,Accident,4.03
2025-05-07 17:42:42.278525,Unknown,4,Accident,0.63
2025-05-07 17:42:42.278525,Unknown,2,Accident,1.36
2025-05-07 17:42:42.278525,Unknown,1,Accident,4.13
2025-05-07 17:42:42.278525,Unknown,3,Accident,3.3
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.53
2025-05-07 17:42:42.278525,Unknown,2,Accident,2.64
2025-05-07 17:42:42.278525,Unknown,4,Accident,0.78
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.98
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.13
2025-05-07 17:42:42.278525,Unknown,1,Accident,4.89
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.99
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.78
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.93
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.82
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.91
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.44
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.99
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.92
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.57
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.56
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.77
2025-05-07 17:42:42.278525,Unknown,1,Accident,3.5
2025-05-07 17:42:42.278525,Unknown,3,Accident,0.5
2025-05-07 17:42:42.278525,Unknown,1,Accident,4.44
2025-05-07 17:42:42.278525,Unknown,4,Accident,3.61
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.97
2025-05-07 17:42:42.278525,Unknown,4,Accident,3.55
2025-05-07 17:42:42.278525,Unknown,3,Accident,0.75
2025-05-07 17:42:42.278525,Unknown,1,Accident,3.57
2025-05-07 17:42:42.278525,Unknown,1,Accident,4.58
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.86
2025-05-07 17:42:42.278525,Unknown,4,Accident,3.09
2025-05-07 17:42:42.278525,Unknown,1,Accident,2.13
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.21
2025-05-07 17:42:42.278525,Unknown,4,Accident,3.49
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.69
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.22
2025-05-07 17:42:42.278525,Unknown,1,Accident,3.16
2025-05-07 17:42:42.278525,Unknown,2,Accident,1.61
2025-05-07 17:42:42.278525,Unknown,1,Accident,4.44
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.61
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.54
2025-05-07 17:42:42.278525,Unknown,2,Accident,1.49
2025-05-07 17:42:42.278525,Unknown,4,Accident,3.48
2025-05-07 17:42:42.278525,Unknown,3,Accident,4.26
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.49
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.71
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.9
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.1
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.76
2025-05-07 17:42:42.278525,Unknown,3,Accident,4.88
2025-05-07 17:42:42.278525,Unknown,3,Accident,0.73
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.61
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.02
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.3
2025-05-07 17:42:42.278525,Unknown,3,Accident,3.19
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.98
2025-05-07 17:42:42.278525,Unknown,1,Accident,2.15
2025-05-07 17:42:42.278525,Unknown,2,Accident,1.38
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.53
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.91
2025-05-07 17:42:42.278525,Unknown,1,Accident,3.73
2025-05-07 17:42:42.278525,Unknown,4,Accident,0.52
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.01
2025-05-07 17:42:42.278525,Unknown,1,Accident,3.61
2025-05-07 17:42:42.278525,Unknown,3,Accident,4.02
2025-05-07 17:42:42.278525,Unknown,2,Accident,2.73
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.31
2025-05-07 17:42:42.278525,Unknown,4,Accident,0.58
2025-05-07 17:42:42.278525,Unknown,3,Accident,0.36
2025-05-07 17:42:42.278525,Unknown,3,Accident,4.07
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.0
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.42
2025-05-07 17:42:42.278525,Unknown,4,Accident,0.81
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.82
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.54
2025-05-07 17:42:42.278525,Unknown,1,Accident,4.63
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.32
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.41
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.52
2025-05-07 17:42:42.278525,Unknown,3,Accident,4.76
2025-05-07 17:42:42.278525,Unknown,1,Accident,3.63
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.18
2025-05-07 17:42:42.278525,Unknown,1,Accident,2.28
2025-05-07 17:42:42.278525,Unknown,3,Accident,4.07
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.13
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.81
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.83
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.29
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.87
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.43
2025-05-07 17:42:42.278525,Unknown,1,Accident,2.62
2025-05-07 17:42:42.278525,Unknown,3,Accident,0.77
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.38
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.17
2025-05-07 17:42:42.278525,Unknown,1,Accident,3.27
2025-05-07 17:42:42.278525,Unknown,4,Accident,3.65
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.22
2025-05-07 17:42:42.278525,Unknown,4,Accident,4.8
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.69
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.33
2025-05-07 17:42:42.278525,Unknown,4,Accident,3.58
2025-05-07 17:42:42.278525,Unknown,1,Accident,2.88
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.62
2025-05-07 17:42:42.278525,Unknown,1,Accident,3.37
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.35
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.17
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.62
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.79
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.93
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.32
2025-05-07 17:42:42.278525,Unknown,2,Accident,1.11
2025-05-07 17:42:42.278525,Unknown,3,Accident,0.91
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.46
2025-05-07 17:42:42.278525,Unknown,3,Accident,3.09
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.69
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.65
2025-05-07 17:42:42.278525,Unknown,3,Accident,3.97
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.16
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.61
2025-05-07 17:42:42.278525,Unknown,4,Accident,4.13
2025-05-07 17:42:42.278525,Unknown,1,Accident,3.9
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.27
2025-05-07 17:42:42.278525,Unknown,2,Accident,1.3
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.35
2025-05-07 17:42:42.278525,Unknown,2,Accident,2.5
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.38
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.68
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.92
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.2
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.12
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.73
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.54
2025-05-07 17:42:42.278525,Unknown,3,Accident,3.29
2025-05-07 17:42:42.278525,Unknown,1,Accident,3.17
2025-05-07 17:42:42.278525,Unknown,4,Accident,4.8
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.71
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.91
2025-05-07 17:42:42.278525,Unknown,4,Accident,4.08
2025-05-07 17:42:42.278525,Unknown,2,Accident,1.27
2025-05-07 17:42:42.278525,Unknown,3,Accident,3.89
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.66
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.95
2025-05-07 17:42:42.278525,Unknown,2,Accident,1.81
2025-05-07 17:42:42.278525,Unknown,2,Accident,1.2
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.56
2025-05-07 17:42:42.278525,Unknown,4,Accident,4.61
2025-05-07 17:42:42.278525,Unknown,3,Accident,3.95
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.05
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.35
2025-05-07 17:42:42.278525,Unknown,4,Accident,0.54
2025-05-07 17:42:42.278525,Unknown,3,Accident,4.77
2025-05-07 17:42:42.278525,Unknown,1,Accident,4.61
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.85
2025-05-07 17:42:42.278525,Unknown,4,Accident,3.23
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.02
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.68
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.66
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.99
2025-05-07 17:42:42.278525,Unknown,3,Accident,3.02
2025-05-07 17:42:42.278525,Unknown,2,Accident,2.31
2025-05-07 17:42:42.278525,Unknown,1,Accident,2.03
2025-05-07 17:42:42.278525,Unknown,1,Accident,4.5
2025-05-07 17:42:42.278525,Unknown,3,Accident,0.38
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.63
2025-05-07 17:42:42.278525,Unknown,4,Accident,0.17
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.52
2025-05-07 17:42:42.278525,Unknown,3,Accident,0.17
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.36
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.94
2025-05-07 17:42:42.278525,Unknown,3,Accident,0.13
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.21
2025-05-07 17:42:42.278525,Unknown,1,Accident,3.66
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.22
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.84
2025-05-07 17:42:42.278525,Unknown,4,Accident,0.15
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.27
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.22
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.0
2025-05-07 17:42:42.278525,Unknown,1,Accident,4.97
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.33
2025-05-07 17:42:42.278525,Unknown,3,Accident,4.01
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.59
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.96
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.12
2025-05-07 17:42:42.278525,Unknown,3,Accident,3.78
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.36
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.35
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.67
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.73
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.85
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.57
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.41
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.54
2025-05-07 17:42:42.278525,Unknown,4,Accident,4.95
2025-05-07 17:42:42.278525,Unknown,1,Accident,4.93
2025-05-07 17:42:42.278525,Unknown,1,Accident,4.17
2025-05-07 17:42:42.278525,Unknown,2,Accident,2.32
2025-05-07 17:42:42.278525,Unknown,4,Accident,4.53
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.41
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.94
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.88
2025-05-07 17:42:42.278525,Unknown,1,Accident,2.41
2025-05-07 17:42:42.278525,Unknown,4,Accident,4.54
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.19
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.42
2025-05-07 17:42:42.278525,Unknown,2,Accident,2.02
2025-05-07 17:42:42.278525,Unknown,2,Accident,2.12
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.5
2025-05-07 17:42:42.278525,Unknown,1,Accident,4.79
2025-05-07 17:42:42.278525,Unknown,3,Accident,3.68
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.74
2025-05-07 17:42:42.278525,Unknown,3,Accident,4.1
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.41
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.51
2025-05-07 17:42:42.278525,Unknown,3,Accident,3.6
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.15
2025-05-07 17:42:42.278525,Unknown,3,Accident,4.78
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.41
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.18
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.94
2025-05-07 17:42:42.278525,Unknown,2,Accident,2.41
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.43
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.96
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.84
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.81
2025-05-07 17:42:42.278525,Unknown,4,Accident,0.44
2025-05-07 17:42:42.278525,Unknown,1,Accident,2.9
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.62
2025-05-07 17:42:42.278525,Unknown,4,Accident,3.78
2025-05-07 17:42:42.278525,Unknown,3,Accident,4.57
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.17
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.56
2025-05-07 17:42:42.278525,Unknown,2,Accident,2.33
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.73
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.9
2025-05-07 17:42:42.278525,Unknown,3,Accident,3.61
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.91
2025-05-07 17:42:42.278525,Unknown,4,Accident,0.78
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.39
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.45
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.02
2025-05-07 17:42:42.278525,Unknown,1,Accident,4.28
2025-05-07 17:42:42.278525,Unknown,4,Accident,4.38
2025-05-07 17:42:42.278525,Unknown,4,Accident,0.21
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.46
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.68
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.59
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.01
2025-05-07 17:42:42.278525,Unknown,3,Accident,3.79
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.6
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.67
2025-05-07 17:42:42.278525,Unknown,4,Accident,3.97
2025-05-07 17:42:42.278525,Unknown,3,Accident,4.65
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.22
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.84
2025-05-07 17:42:42.278525,Unknown,2,Accident,2.9
2025-05-07 17:42:42.278525,Unknown,1,Accident,2.76
2025-05-07 17:42:42.278525,Unknown,2,Accident,1.9
2025-05-07 17:42:42.278525,Unknown,3,Accident,0.49
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.71
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.23
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.26
2025-05-07 17:42:42.278525,Unknown,2,Accident,2.05
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.73
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.98
2025-05-07 17:42:42.278525,Unknown,4,Accident,3.07
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.06
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.94
2025-05-07 17:42:42.278525,Unknown,2,Accident,1.33
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.61
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.53
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.81
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.84
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.03
2025-05-07 17:42:42.278525,Unknown,1,Accident,2.96
2025-05-07 17:42:42.278525,Unknown,4,Accident,3.53
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.67
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.83
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.16
2025-05-07 17:42:42.278525,Unknown,4,Accident,0.39
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.71
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.41
2025-05-07 17:42:42.278525,Unknown,4,Accident,3.96
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.01
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.83
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.57
2025-05-07 17:42:42.278525,Unknown,4,Accident,3.57
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.09
2025-05-07 17:42:42.278525,Unknown,3,Accident,2.21
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.94
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.36
2025-05-07 17:42:42.278525,Unknown,1,Accident,4.37
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.05
2025-05-07 17:42:42.278525,Unknown,2,Accident,2.03
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.45
2025-05-07 17:42:42.278525,Unknown,4,Accident,0.39
2025-05-07 17:42:42.278525,Unknown,4,Accident,1.94
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.06
2025-05-07 17:42:42.278525,Unknown,4,Accident,0.82
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.37
2025-05-07 17:42:42.278525,Unknown,4,Accident,4.63
2025-05-07 17:42:42.278525,Unknown,1,Accident,1.0
2025-05-07 17:42:42.278525,Unknown,1,Accident,2.69
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.25
2025-05-07 17:42:42.278525,Unknown,2,Accident,3.73
2025-05-07 17:42:42.278525,Unknown,1,Accident,3.16
2025-05-07 17:42:42.278525,Unknown,4,Accident,0.16
2025-05-07 17:42:42.278525,Unknown,4,Accident,3.35
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.72
2025-05-07 17:42:42.278525,Unknown,2,Accident,1.93
2025-05-07 17:42:42.278525,Unknown,1,Accident,3.03
2025-05-07 17:42:42.278525,Unknown,3,Accident,3.03
2025-05-07 17:42:42.278525,Unknown,3,Accident,0.15
2025-05-07 17:42:42.278525,Unknown,1,Accident,4.51
2025-05-07 17:42:42.278525,Unknown,4,Accident,3.43
2025-05-07 17:42:42.278525,Unknown,1,Accident,3.98
2025-05-07 17:42:42.278525,Unknown,1,Accident,0.79
2025-05-07 17:42:42.278525,Unknown,2,Accident,1.93
2025-05-07 17:42:42.278525,Unknown,3,Accident,4.4
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.7
2025-05-07 17:42:42.278525,Unknown,3,Accident,1.95
2025-05-07 17:42:42.278525,Unknown,2,Accident,4.17
2025-05-07 17:42:42.278525,Unknown,4,Accident,4.3
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.47
2025-05-07 17:42:42.278525,Unknown,1,Accident,2.14
2025-05-07 17:42:42.278525,Unknown,4,Accident,2.44
2025-05-07 17:42:42.278525,Unknown,2,Accident,1.28
2025-05-07 17:42:42.278525,Unknown,2,Accident,0.88
